customer_id,company_name,signup_month,acquisition_channel,segment,plan_code,seat_price,initial_seats,country,industry,is_pre_window,churn_month
CUST-00487,Willow Distribution Holdings,2024-04,paid_search,MidMarket,Scale,88.0,22,AU,3PL,0,
CUST-00488,Prairie Components Works,2024-04,paid_search,SMB,Growth,62.0,8,SE,Medical Devices,0,
CUST-00489,Vantage Logistics Inc,2024-04,paid_social,SMB,Growth,62.0,13,US,Chemicals,0,2026-04
CUST-00490,Pioneer Packaging LLC,2024-04,outbound_sdr,MidMarket,Scale,88.0,23,GB,Industrial Distribution,0,
CUST-00491,Falcon Automotive Works,2024-04,outbound_sdr,MidMarket,Scale,88.0,20,CA,3PL,0,
CUST-00492,Granite Distribution Works,2024-04,outbound_sdr,MidMarket,Scale,88.0,36,US,Automotive Parts,0,
CUST-00493,Meridian Beverage Inc,2024-04,outbound_sdr,MidMarket,Scale,88.0,25,US,Apparel,0,
CUST-00494,Lakeshore Packaging Group,2024-05,paid_search,SMB,Growth,62.0,12,CA,3PL,0,
CUST-00495,Quarry Beverage Holdings,2024-05,,SMB,Growth,62.0,10,US,Medical Devices,0,
CUST-00496,Trident Supply Partners,2024-05,paid_search,SMB,Growth,62.0,17,GB,Automotive Parts,0,
CUST-00497,Foundry Chemicals Partners,2024-05,paid_search,SMB,Growth,62.0,9,US,Food & Beverage,0,
CUST-00498,Beacon Freight Partners,2024-05,paid_search,MidMarket,Scale,88.0,11,DE,Food & Beverage,0,
CUST-00499,Lakeshore Beverage Holdings,2024-05,inbound_content,SMB,Growth,62.0,13,US,Food & Beverage,0,
CUST-00500,Trident Wholesale Ltd,2024-05,outbound_sdr,MidMarket,Scale,88.0,25,SE,Apparel,0,
CUST-00501,Quarry Medical Supply Inc,2024-05,partner,MidMarket,Scale,88.0,20,AU,Retail,0,2024-07
CUST-00502,Foundry Paper Inc,2024-06,paid_search,SMB,Growth,62.0,8,GB,3PL,0,
CUST-00503,Orchard Automotive Partners,2024-06,paid_search,MidMarket,Scale,88.0,15,AU,Industrial Distribution,0,
CUST-00504,Lakeshore Automotive Group,2024-06,paid_search,SMB,Starter,39.0,9,US,Chemicals,0,2026-06
CUST-00505,Northgate Wholesale Partners,2024-06,inbound_content,MidMarket,Scale,88.0,20,GB,Chemicals,0,
CUST-00506,Northgate Chemicals LLC,2024-07,paid_search,SMB,Growth,62.0,15,SE,Automotive Parts,0,2025-10
CUST-00507,Meridian Automotive Ltd,2024-07,paid_search,SMB,Growth,62.0,6,SE,Food & Beverage,0,
CUST-00508,Granite Automotive Inc,2024-07,outbound_sdr,Enterprise,Enterprise,121.0,68,US,3PL,0,
CUST-00509,Copper Beverage LLC,2024-07,outbound_sdr,MidMarket,Scale,88.0,37,GB,Apparel,0,
CUST-00510,Beacon Components Partners,2024-07,partner,MidMarket,Scale,88.0,25,GB,Food & Beverage,0,
CUST-00511,Dune Packaging Inc,2024-08,paid_search,SMB,Growth,62.0,14,US,Medical Devices,0,2026-04
CUST-00512,Dune Foods Co,2024-08,inbound_content,MidMarket,Scale,88.0,25,GB,3PL,0,2025-07
CUST-00513,Vantage Components LLC,2024-08,inbound_content,SMB,Growth,62.0,8,US,Food & Beverage,0,2025-01
CUST-00514,Meridian Apparel LLC,2024-08,outbound_sdr,MidMarket,Scale,88.0,26,SE,Industrial Distribution,0,
CUST-00515,Willow Wholesale Group,2024-08,partner,SMB,Growth,62.0,9,US,Industrial Distribution,0,2025-09
CUST-00516,Dune Supply Holdings,2024-09,paid_search,MidMarket,Scale,88.0,18,SE,Food & Beverage,0,
CUST-00517,Summit Paper Works,2024-09,paid_search,SMB,Growth,62.0,6,US,Industrial Distribution,0,2025-03
CUST-00518,Halcyon Logistics Group,2024-09,paid_search,SMB,Growth,62.0,14,NL,Chemicals,0,
CUST-00519,Orchard Industrial Ltd,2024-09,paid_search,MidMarket,Scale,88.0,24,US,Medical Devices,0,2026-05
CUST-00520,Willow Paper Inc,2024-09,paid_search,SMB,Growth,62.0,9,US,Apparel,0,
CUST-00521,Prairie Packaging Holdings,2024-09,paid_search,SMB,Growth,62.0,9,SE,Retail,0,
CUST-00522,Halcyon Hardware LLC,2024-09,paid_search,SMB,Growth,62.0,14,AU,Food & Beverage,0,
CUST-00523,Cedar Beverage Inc,2024-09,paid_social,SMB,Growth,62.0,17,US,3PL,0,
CUST-00524,Trident Wholesale Partners,2024-09,paid_social,SMB,Growth,62.0,12,CA,3PL,0,
CUST-00525,Pioneer Materials LLC,2024-09,inbound_content,SMB,Growth,62.0,15,US,Medical Devices,0,
CUST-00526,Sterling Wholesale Inc,2024-09,inbound_content,SMB,Growth,62.0,9,SE,Chemicals,0,2024-11
CUST-00527,Bright Industrial Co,2024-09,outbound_sdr,MidMarket,Scale,88.0,27,US,Apparel,0,
CUST-00528,Meridian Distribution Group,2024-10,paid_search,SMB,Growth,62.0,11,NL,Retail,0,
CUST-00529,Willow Apparel Ltd,2024-10,paid_search,SMB,Growth,62.0,7,GB,Chemicals,0,
CUST-00530,Harbor Paper Ltd,2024-10,paid_search,SMB,Growth,62.0,7,AU,Automotive Parts,0,2025-02
CUST-00531,Iron Apparel Ltd,2024-10,,SMB,Growth,62.0,11,NL,Chemicals,0,2025-06
CUST-00532,Prairie Components Ltd,2024-10,paid_social,SMB,Growth,62.0,8,GB,Industrial Distribution,0,2026-02
CUST-00533,Cedar Materials LLC,2024-10,inbound_content,MidMarket,Scale,88.0,81,US,Food & Beverage,0,
CUST-00534,Northgate Hardware Inc,2024-10,inbound_content,MidMarket,Scale,88.0,29,US,Automotive Parts,0,
CUST-00535,Foundry Foods Ltd,2024-10,outbound_sdr,MidMarket,Scale,88.0,25,US,Food & Beverage,0,
CUST-00536,Meridian Automotive Works,2024-11,paid_search,SMB,Growth,62.0,6,US,Automotive Parts,0,2025-10
CUST-00537,Quarry Industrial Holdings,2024-11,paid_search,SMB,Growth,62.0,8,GB,Automotive Parts,0,
CUST-00538,Harbor Beverage Works,2024-11,paid_social,SMB,Growth,62.0,16,DE,Chemicals,0,2026-03
CUST-00539,Quarry Logistics Inc,2024-11,outbound_sdr,MidMarket,Scale,88.0,33,US,Retail,0,
CUST-00540,Vantage Wholesale Ltd,2024-11,outbound_sdr,SMB,Growth,62.0,9,US,Retail,0,
CUST-00541,Prairie Fulfilment Ltd,2024-11,outbound_sdr,MidMarket,Scale,88.0,17,AU,Chemicals,0,
CUST-00542,Bluff Distribution Holdings,2024-11,partner,MidMarket,Scale,88.0,26,US,Chemicals,0,
CUST-00543,Granite Logistics LLC,2024-12,paid_search,SMB,Growth,62.0,13,GB,3PL,0,2025-02
CUST-00544,Dune Distribution Ltd,2024-12,paid_search,SMB,Growth,62.0,13,AU,Medical Devices,0,
CUST-00545,Prairie Wholesale Ltd,2024-12,paid_search,SMB,Growth,62.0,8,US,Apparel,0,
CUST-00546,Sterling Supply Holdings,2024-12,paid_social,SMB,Growth,62.0,7,US,3PL,0,2025-03
CUST-00547,Falcon Industrial LLC,2024-12,paid_social,SMB,Growth,62.0,6,SE,Industrial Distribution,0,2025-07
CUST-00548,Kestrel Chemicals Co,2024-12,paid_social,SMB,Growth,62.0,10,NL,3PL,0,2026-02
CUST-00549,Halcyon Freight Co,2024-12,paid_social,SMB,Starter,39.0,8,US,Retail,0,2025-08
CUST-00550,Harbor Industrial Inc,2024-12,outbound_sdr,MidMarket,Scale,88.0,25,US,Chemicals,0,
CUST-00551,Falcon Automotive Partners,2025-01,paid_search,SMB,Growth,62.0,18,US,Retail,0,2026-04
CUST-00552,Sterling Supply Partners,2025-01,paid_search,MidMarket,Scale,88.0,44,US,Industrial Distribution,0,
CUST-00553,Willow Apparel Holdings,2025-01,paid_search,SMB,Growth,62.0,10,GB,Chemicals,0,
CUST-00554,Cedar Apparel Inc,2025-01,paid_search,SMB,Growth,62.0,10,AU,Food & Beverage,0,
CUST-00555,Copper Beverage Partners,2025-01,paid_search,MidMarket,Scale,88.0,10,SE,Medical Devices,0,
CUST-00556,Granite Packaging Partners,2025-01,paid_search,SMB,Growth,62.0,6,US,Apparel,0,2025-06
CUST-00557,Vantage Apparel LLC,2025-01,inbound_content,SMB,Growth,62.0,9,US,Medical Devices,0,
CUST-00558,Bright Apparel Partners,2025-01,outbound_sdr,MidMarket,Scale,88.0,14,DE,Food & Beverage,0,2026-04
CUST-00559,Quarry Industrial LLC,2025-01,outbound_sdr,Enterprise,Enterprise,121.0,24,US,Automotive Parts,0,
CUST-00560,Harbor Supply Partners,2025-02,paid_search,SMB,Growth,62.0,9,NL,Chemicals,0,
CUST-00561,Orchard Apparel Holdings,2025-02,paid_search,SMB,Growth,62.0,10,GB,Industrial Distribution,0,
CUST-00562,Sterling Freight Inc,2025-02,paid_search,SMB,Growth,62.0,10,CA,Chemicals,0,2025-09
CUST-00563,Orchard Medical Supply Ltd,2025-02,paid_search,SMB,Growth,62.0,9,GB,Industrial Distribution,0,
CUST-00564,Ember Distribution LLC,2025-02,paid_search,MidMarket,Scale,88.0,13,AU,Food & Beverage,0,2025-05
CUST-00565,Summit Packaging Group,2025-02,paid_search,SMB,Growth,62.0,8,AU,Food & Beverage,0,2026-04
CUST-00566,Lakeshore Wholesale Co,2025-02,paid_social,SMB,Growth,62.0,13,US,3PL,0,2025-05
CUST-00567,Trident Industrial Inc,2025-02,paid_social,SMB,Growth,62.0,8,SE,Automotive Parts,0,2026-03
CUST-00568,Halcyon Distribution Inc,2025-02,inbound_content,SMB,Growth,62.0,7,NL,Food & Beverage,0,
CUST-00569,Iron Apparel Holdings,2025-02,outbound_sdr,Enterprise,Enterprise,121.0,118,GB,Automotive Parts,0,
CUST-00570,Ember Packaging Inc,2025-02,outbound_sdr,Enterprise,Enterprise,121.0,41,US,Food & Beverage,0,
CUST-00571,Summit Apparel Co,2025-02,partner,MidMarket,Scale,88.0,19,DE,3PL,0,
CUST-00572,Summit Hardware Inc,2025-03,paid_search,SMB,Growth,62.0,11,NL,Chemicals,0,2025-09
CUST-00573,Trident Logistics Co,2025-03,paid_search,SMB,Growth,62.0,11,SE,Apparel,0,2025-12
CUST-00574,Bluff Supply LLC,2025-03,paid_search,SMB,Growth,62.0,8,NL,3PL,0,
CUST-00575,Summit Medical Supply Works,2025-03,paid_search,SMB,Growth,62.0,7,AU,Retail,0,2026-01
CUST-00576,Cedar Fulfilment Inc,2025-03,paid_social,SMB,Growth,62.0,6,US,Medical Devices,0,2025-06
CUST-00577,Lakeshore Foods Co,2025-03,outbound_sdr,MidMarket,Scale,88.0,47,SE,3PL,0,
CUST-00578,Anchor Logistics Group,2025-03,outbound_sdr,MidMarket,Scale,88.0,38,DE,Apparel,0,
CUST-00579,Lakeshore Hardware Inc,2025-03,outbound_sdr,MidMarket,Scale,88.0,31,AU,Retail,0,
CUST-00580,Bright Packaging Works,2025-03,outbound_sdr,Enterprise,Enterprise,121.0,64,CA,Apparel,0,
CUST-00581,Kestrel Beverage Ltd,2025-04,paid_search,SMB,Growth,62.0,12,US,Medical Devices,0,
CUST-00582,Vantage Materials Co,2025-04,paid_search,SMB,Growth,62.0,8,US,Retail,0,2025-07
CUST-00583,Dune Automotive Co,2025-04,paid_search,SMB,Growth,62.0,7,US,Industrial Distribution,0,
CUST-00584,Cedar Distribution Group,2025-04,paid_search,SMB,Growth,62.0,8,NL,Food & Beverage,0,
CUST-00585,Orchard Foods Ltd,2025-04,paid_social,SMB,Growth,62.0,7,US,Food & Beverage,0,2026-06
CUST-00586,Lakeshore Paper Holdings,2025-04,outbound_sdr,Enterprise,Enterprise,121.0,39,US,Retail,0,
CUST-00587,Sterling Wholesale Works,2025-04,outbound_sdr,MidMarket,Scale,88.0,25,NL,Food & Beverage,0,
CUST-00588,Prairie Materials Group,2025-04,outbound_sdr,SMB,Growth,62.0,7,DE,Retail,0,2025-05
CUST-00589,Sterling Packaging Group,2025-05,paid_search,MidMarket,Scale,88.0,31,AU,Chemicals,0,
CUST-00590,Ridge Industrial Co,2025-05,paid_search,SMB,Growth,62.0,11,GB,Automotive Parts,0,2026-06
CUST-00591,Summit Materials LLC,2025-05,paid_search,SMB,Growth,62.0,8,US,Apparel,0,
CUST-00592,Bright Automotive Ltd,2025-05,paid_search,MidMarket,Scale,88.0,34,US,Chemicals,0,2026-03
CUST-00593,Bluff Components Partners,2025-05,paid_search,SMB,Growth,62.0,7,US,Industrial Distribution,0,
CUST-00594,Falcon Chemicals Inc,2025-05,paid_search,SMB,Growth,62.0,6,US,3PL,0,2025-09
CUST-00595,Harbor Medical Supply Holdings,2025-05,paid_search,MidMarket,Scale,88.0,36,US,Automotive Parts,0,2025-07
CUST-00596,Summit Distribution Co,2025-05,paid_search,SMB,Growth,62.0,12,NL,Chemicals,0,
CUST-00597,Halcyon Industrial Ltd,2025-05,paid_social,SMB,Growth,62.0,10,NL,Chemicals,0,
CUST-00598,Northgate Freight Ltd,2025-05,paid_social,SMB,Growth,62.0,9,AU,Industrial Distribution,0,
CUST-00599,Dune Chemicals Works,2025-05,paid_social,SMB,Starter,39.0,8,GB,Food & Beverage,0,
CUST-00600,Beacon Foods Works,2025-05,inbound_content,SMB,Growth,62.0,8,US,Retail,0,
CUST-00601,Bluff Materials Inc,2025-05,inbound_content,Enterprise,Enterprise,121.0,136,US,Chemicals,0,
CUST-00602,Vantage Beverage LLC,2025-05,outbound_sdr,MidMarket,Scale,88.0,21,DE,3PL,0,
CUST-00603,Falcon Distribution Holdings,2025-05,outbound_sdr,MidMarket,Scale,88.0,32,US,3PL,0,
CUST-00604,Anchor Hardware Works,2025-05,outbound_sdr,Enterprise,Enterprise,121.0,71,US,Retail,0,
CUST-00605,Lakeshore Hardware Works,2025-05,outbound_sdr,MidMarket,Scale,88.0,20,SE,Medical Devices,0,
CUST-00606,Pioneer Components Holdings,2025-05,outbound_sdr,MidMarket,Scale,88.0,23,DE,Medical Devices,0,2025-10
CUST-00607,Anchor Medical Supply Group,2025-05,outbound_sdr,MidMarket,Scale,88.0,13,CA,Retail,0,
CUST-00608,Harbor Apparel LLC,2025-05,events,MidMarket,Scale,88.0,40,SE,Retail,0,
CUST-00609,Bluff Hardware Works,2025-06,paid_search,SMB,Growth,62.0,8,GB,Food & Beverage,0,
CUST-00610,Dune Apparel Partners,2025-06,paid_search,SMB,Growth,62.0,14,CA,Retail,0,2026-05
CUST-00611,Beacon Fulfilment LLC,2025-06,paid_search,SMB,Growth,62.0,12,US,Medical Devices,0,2025-09
CUST-00612,Sterling Chemicals Ltd,2025-06,paid_search,SMB,Growth,62.0,8,US,Automotive Parts,0,2025-12
CUST-00613,Orchard Automotive Ltd,2025-06,paid_search,SMB,Growth,62.0,6,SE,Apparel,0,
CUST-00614,Pioneer Foods Partners,2025-06,paid_search,SMB,Growth,62.0,14,GB,Automotive Parts,0,
CUST-00615,Trident Wholesale Inc,2025-06,paid_search,MidMarket,Scale,88.0,20,AU,3PL,0,
CUST-00616,Summit Fulfilment Inc,2025-06,paid_search,MidMarket,Scale,88.0,19,CA,3PL,0,
CUST-00617,Quarry Freight Inc,2025-06,paid_social,SMB,Starter,39.0,7,NL,Chemicals,0,
CUST-00618,Willow Industrial Works,2025-06,paid_social,SMB,Starter,39.0,4,US,Retail,0,
CUST-00619,Granite Logistics Holdings,2025-06,paid_social,SMB,Growth,62.0,6,DE,Industrial Distribution,0,2025-09
CUST-00620,Summit Apparel LLC,2025-06,outbound_sdr,SMB,Growth,62.0,8,DE,Chemicals,0,2025-07
CUST-00621,Cedar Packaging LLC,2025-06,outbound_sdr,MidMarket,Scale,88.0,27,SE,Apparel,0,
CUST-00622,Halcyon Industrial Works,2025-06,outbound_sdr,MidMarket,Scale,88.0,42,US,Automotive Parts,0,
CUST-00623,Trident Chemicals Group,2025-06,partner,MidMarket,Scale,88.0,30,US,Apparel,0,
CUST-00624,Falcon Fulfilment Group,2025-07,paid_search,MidMarket,,88.0,19,US,Retail,0,
CUST-00625,Pioneer Logistics Holdings,2025-07,paid_search,SMB,Growth,62.0,8,CA,Chemicals,0,2025-11
CUST-00626,Trident Freight LLC,2025-07,paid_search,MidMarket,Scale,88.0,29,NL,Food & Beverage,0,
CUST-00627,Ember Paper Ltd,2025-07,paid_social,SMB,Growth,62.0,9,GB,Automotive Parts,0,2025-08
CUST-00628,Orchard Supply Ltd,2025-07,paid_social,SMB,Starter,39.0,8,US,Apparel,0,2025-08
CUST-00629,Northgate Materials Holdings,2025-07,outbound_sdr,MidMarket,Scale,88.0,27,DE,Chemicals,0,
CUST-00630,Northgate Beverage Partners,2025-07,outbound_sdr,Enterprise,Enterprise,121.0,37,NL,3PL,0,
CUST-00631,Anchor Components Group,2025-07,outbound_sdr,MidMarket,Scale,88.0,23,CA,Chemicals,0,
CUST-00632,Trident Supply Holdings,2025-07,outbound_sdr,MidMarket,Scale,88.0,22,DE,Automotive Parts,0,
CUST-00633,Northgate Components Group,2025-07,partner,MidMarket,Scale,88.0,19,US,Chemicals,0,
CUST-00634,Beacon Chemicals Co,2025-08,paid_search,SMB,Starter,39.0,7,AU,Automotive Parts,0,
CUST-00635,Northgate Foods Co,2025-08,paid_search,SMB,Growth,62.0,17,US,Automotive Parts,0,
CUST-00636,Orchard Fulfilment Co,2025-08,paid_search,SMB,Growth,62.0,13,SE,Food & Beverage,0,
CUST-00637,Sterling Logistics Holdings,2025-08,paid_search,SMB,Growth,62.0,17,SE,Retail,0,
CUST-00638,Pioneer Chemicals Works,2025-08,paid_search,SMB,Starter,39.0,7,US,Apparel,0,
CUST-00639,Kestrel Freight LLC,2025-08,paid_social,SMB,Growth,62.0,7,CA,Automotive Parts,0,
CUST-00640,Summit Distribution LLC,2025-08,inbound_content,MidMarket,Scale,88.0,31,CA,3PL,0,
CUST-00641,Meridian Distribution Works,2025-08,inbound_content,MidMarket,Scale,88.0,48,US,Chemicals,0,
CUST-00642,Foundry Automotive Works,2025-08,inbound_content,SMB,Growth,62.0,8,GB,Medical Devices,0,
CUST-00643,Harbor Automotive Group,2025-09,paid_search,MidMarket,Scale,88.0,18,SE,Industrial Distribution,0,
CUST-00644,Quarry Fulfilment LLC,2025-09,paid_search,SMB,Growth,62.0,14,SE,Automotive Parts,0,
CUST-00645,Anchor Distribution Co,2025-09,paid_search,SMB,Growth,62.0,6,CA,Food & Beverage,0,
CUST-00646,Ember Chemicals LLC,2025-09,paid_search,SMB,Growth,62.0,24,US,Medical Devices,0,2026-02
CUST-00647,Pioneer Chemicals Co,2025-09,paid_search,SMB,Starter,39.0,8,CA,Retail,0,2026-04
CUST-00648,Anchor Hardware Holdings,2025-09,paid_search,Enterprise,Enterprise,121.0,32,US,Chemicals,0,
CUST-00649,Sterling Apparel Inc,2025-09,paid_search,SMB,Growth,62.0,9,US,Automotive Parts,0,
CUST-00650,Trident Freight Works,2025-09,paid_social,SMB,Starter,39.0,8,AU,3PL,0,2025-11
CUST-00651,Dune Distribution Holdings,2025-09,inbound_content,MidMarket,Scale,88.0,30,US,Chemicals,0,
CUST-00652,Falcon Components Partners,2025-09,inbound_content,MidMarket,Scale,88.0,50,US,Medical Devices,0,
CUST-00653,Granite Wholesale Group,2025-09,inbound_content,MidMarket,Scale,88.0,46,SE,Industrial Distribution,0,
CUST-00654,Halcyon Paper Works,2025-09,outbound_sdr,MidMarket,Scale,88.0,56,US,Medical Devices,0,
CUST-00655,Trident Materials Works,2025-09,outbound_sdr,Enterprise,Enterprise,121.0,91,SE,Food & Beverage,0,
CUST-00656,Bright Chemicals Partners,2025-09,outbound_sdr,MidMarket,Scale,88.0,28,AU,Medical Devices,0,
CUST-00657,Bright Automotive Ltd,2025-09,outbound_sdr,Enterprise,Enterprise,121.0,18,NL,Automotive Parts,0,
CUST-00658,Halcyon Automotive Works,2025-09,outbound_sdr,Enterprise,Enterprise,121.0,67,CA,Retail,0,
CUST-00659,Meridian Freight Works,2025-09,partner,Enterprise,Enterprise,121.0,40,GB,Medical Devices,0,
CUST-00660,Summit Components Co,2025-10,paid_search,MidMarket,Scale,88.0,28,CA,Food & Beverage,0,
CUST-00661,Orchard Hardware Group,2025-10,paid_search,MidMarket,Scale,88.0,27,SE,Industrial Distribution,0,
CUST-00662,Harbor Components LLC,2025-10,paid_search,MidMarket,Scale,88.0,23,US,Apparel,0,
CUST-00663,Lakeshore Wholesale Inc,2025-10,paid_search,SMB,Growth,62.0,9,US,Food & Beverage,0,
CUST-00664,Vantage Distribution LLC,2025-10,paid_social,SMB,Growth,62.0,6,US,Apparel,0,
CUST-00665,Beacon Beverage Partners,2025-10,paid_social,SMB,Growth,62.0,8,DE,Apparel,0,2025-12
CUST-00666,Trident Logistics Co,2025-10,paid_social,SMB,Starter,39.0,7,US,3PL,0,2026-08
CUST-00667,Summit Wholesale Group,2025-10,outbound_sdr,MidMarket,Scale,88.0,18,US,3PL,0,
CUST-00668,Ridge Packaging Ltd,2025-10,outbound_sdr,MidMarket,Scale,88.0,22,GB,3PL,0,
CUST-00669,Trident Automotive LLC,2025-10,outbound_sdr,MidMarket,Scale,88.0,26,SE,Medical Devices,0,2026-06
CUST-00670,Granite Chemicals Partners,2025-11,paid_search,MidMarket,Scale,88.0,22,CA,Food & Beverage,0,
CUST-00671,Cedar Industrial Partners,2025-11,paid_social,SMB,Growth,62.0,8,GB,Food & Beverage,0,
CUST-00672,Ridge Materials Works,2025-11,paid_social,SMB,Growth,62.0,6,CA,Industrial Distribution,0,
CUST-00673,Kestrel Fulfilment Group,2025-11,paid_social,SMB,Growth,62.0,9,CA,3PL,0,
CUST-00674,Vantage Foods LLC,2025-11,inbound_content,MidMarket,Scale,88.0,49,US,Retail,0,
CUST-00675,Anchor Automotive Partners,2025-11,inbound_content,MidMarket,Scale,88.0,25,US,3PL,0,
CUST-00676,Granite Medical Supply Inc,2025-11,outbound_sdr,MidMarket,Scale,88.0,18,AU,Food & Beverage,0,
CUST-00677,Pioneer Hardware Inc,2025-11,partner,MidMarket,Scale,88.0,41,US,Apparel,0,2026-02
CUST-00678,Anchor Supply LLC,2025-11,partner,MidMarket,Scale,88.0,22,US,Apparel,0,
CUST-00679,Bluff Industrial Works,2025-12,paid_search,SMB,Growth,62.0,6,US,Food & Beverage,0,
CUST-00680,Meridian Apparel Holdings,2025-12,paid_search,SMB,Growth,62.0,7,US,Retail,0,
CUST-00681,Ember Medical Supply Partners,2025-12,paid_search,SMB,Growth,62.0,13,NL,Medical Devices,0,2026-08
CUST-00682,Northgate Chemicals LLC,2025-12,paid_search,SMB,Growth,62.0,10,US,Chemicals,0,
CUST-00683,Pioneer Chemicals LLC,2025-12,paid_social,SMB,Growth,62.0,8,SE,3PL,0,
CUST-00684,Bright Packaging Co,2025-12,paid_social,SMB,Growth,62.0,6,US,Chemicals,0,2026-02
CUST-00685,Beacon Distribution Partners,2025-12,paid_social,SMB,Growth,62.0,6,GB,Food & Beverage,0,2026-03
CUST-00686,Iron Hardware Partners,2025-12,paid_social,SMB,Growth,62.0,8,US,3PL,0,
CUST-00687,Sterling Supply LLC,2025-12,paid_social,SMB,Growth,62.0,12,CA,Automotive Parts,0,2026-08
CUST-00688,Cedar Fulfilment Group,2025-12,inbound_content,MidMarket,Scale,88.0,51,US,Retail,0,
CUST-00689,Granite Distribution Group,2025-12,inbound_content,SMB,Growth,62.0,6,NL,Food & Beverage,0,
CUST-00690,Granite Beverage Works,2025-12,inbound_content,SMB,Growth,62.0,9,DE,3PL,0,
CUST-00691,Beacon Medical Supply Partners,2025-12,outbound_sdr,MidMarket,Scale,88.0,36,GB,Apparel,0,
CUST-00692,Harbor Automotive Inc,2025-12,outbound_sdr,MidMarket,Scale,88.0,25,US,Medical Devices,0,
CUST-00693,Sterling Distribution Group,2025-12,outbound_sdr,MidMarket,Scale,88.0,13,US,Medical Devices,0,
CUST-00694,Trident Hardware Co,2025-12,outbound_sdr,MidMarket,Scale,88.0,40,AU,Retail,0,
CUST-00695,Northgate Fulfilment Group,2025-12,outbound_sdr,Enterprise,Enterprise,121.0,41,US,Automotive Parts,0,
CUST-00696,Falcon Components Holdings,2025-12,events,Enterprise,Enterprise,121.0,69,CA,Automotive Parts,0,
CUST-00697,Halcyon Hardware Co,2026-01,paid_search,SMB,Growth,62.0,9,AU,Food & Beverage,0,
CUST-00698,Pioneer Packaging Partners,2026-01,paid_search,SMB,Growth,62.0,11,NL,Retail,0,
CUST-00699,Pioneer Fulfilment Partners,2026-01,paid_search,MidMarket,Scale,88.0,20,DE,Chemicals,0,
CUST-00700,Harbor Packaging Partners,2026-01,paid_search,SMB,Growth,62.0,9,US,Chemicals,0,2026-06
CUST-00701,Harbor Packaging Holdings,2026-01,paid_social,MidMarket,Scale,88.0,18,SE,Industrial Distribution,0,
CUST-00702,Trident Medical Supply Holdings,2026-01,paid_social,MidMarket,Scale,88.0,29,US,Apparel,0,
CUST-00703,Meridian Medical Supply Partners,2026-01,inbound_content,SMB,Growth,62.0,12,AU,Automotive Parts,0,
CUST-00704,Ridge Paper Works,2026-01,inbound_content,SMB,Growth,62.0,10,CA,Retail,0,
CUST-00705,Vantage Materials Partners,2026-01,outbound_sdr,MidMarket,Scale,88.0,27,AU,Apparel,0,
CUST-00706,Falcon Medical Supply LLC,2026-01,outbound_sdr,Enterprise,Enterprise,121.0,57,NL,3PL,0,
CUST-00707,Vantage Apparel Co,2026-01,outbound_sdr,Enterprise,Enterprise,121.0,62,US,Food & Beverage,0,
CUST-00708,Prairie Components LLC,2026-01,partner,MidMarket,Scale,88.0,25,SE,Industrial Distribution,0,
CUST-00709,Quarry Foods Partners,2026-01,partner,MidMarket,Scale,88.0,25,US,3PL,0,
CUST-00710,Granite Industrial LLC,2026-01,partner,Enterprise,Enterprise,121.0,81,US,Medical Devices,0,
CUST-00711,Summit Logistics LLC,2026-02,paid_search,SMB,Growth,62.0,7,AU,Apparel,0,
CUST-00712,Kestrel Beverage LLC,2026-02,paid_search,Enterprise,Enterprise,121.0,44,SE,Apparel,0,
CUST-00713,Northgate Freight Ltd,2026-02,paid_search,MidMarket,Scale,88.0,38,US,Apparel,0,
CUST-00714,Prairie Chemicals LLC,2026-02,paid_search,SMB,Growth,62.0,7,US,Industrial Distribution,0,
CUST-00715,Falcon Medical Supply Holdings,2026-02,paid_search,MidMarket,Scale,88.0,24,SE,Apparel,0,2026-03
CUST-00716,Ridge Distribution Co,2026-02,paid_social,SMB,Growth,62.0,7,DE,Apparel,0,2026-08
CUST-00717,Ember Distribution Works,2026-02,paid_social,MidMarket,Scale,88.0,15,GB,Food & Beverage,0,
CUST-00718,Vantage Automotive Partners,2026-02,paid_social,SMB,Starter,39.0,6,US,Apparel,0,
CUST-00719,Cedar Distribution Inc,2026-02,paid_social,MidMarket,Scale,88.0,11,AU,Food & Beverage,0,
CUST-00720,Kestrel Packaging Co,2026-02,inbound_content,SMB,Growth,62.0,7,AU,Retail,0,
CUST-00721,Northgate Hardware Holdings,2026-02,outbound_sdr,MidMarket,Scale,88.0,13,DE,Industrial Distribution,0,
CUST-00722,Halcyon Distribution Co,2026-02,outbound_sdr,Enterprise,Enterprise,121.0,78,GB,Automotive Parts,0,
CUST-00723,Meridian Industrial LLC,2026-02,outbound_sdr,Enterprise,Enterprise,121.0,67,US,Apparel,0,
CUST-00724,Kestrel Supply Inc,2026-02,outbound_sdr,MidMarket,Scale,88.0,25,SE,Food & Beverage,0,
CUST-00725,Pioneer Hardware Co,2026-02,outbound_sdr,Enterprise,Enterprise,121.0,71,US,Automotive Parts,0,
CUST-00726,Bright Freight Co,2026-02,outbound_sdr,MidMarket,Scale,88.0,31,CA,3PL,0,
CUST-00727,Quarry Freight Holdings,2026-02,outbound_sdr,MidMarket,Scale,88.0,16,NL,Apparel,0,
CUST-00728,Sterling Chemicals Ltd,2026-02,partner,MidMarket,Scale,88.0,29,SE,Apparel,0,
