CustomerKey,MonthKey,Mrr,PriorMrr,Arr,Seats,SeatPrice,MovementType,MovementMrr,MovementArr,TenureMonths,OutlierFlag,IsActive
286,202507,117.0,117.0,1404.0,3,39.0,flat,0.0,0.0,23,0,1
287,202507,234.0,234.0,2808.0,6,39.0,flat,0.0,0.0,23,0,1
289,202507,880.0,880.0,10560.0,10,88.0,flat,0.0,0.0,23,0,1
291,202507,1672.0,1584.0,20064.0,19,88.0,expansion,88.0,1056.0,23,0,1
293,202507,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,23,0,1
294,202507,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,23,0,1
295,202507,951.08,744.0,11412.960000000001,13,73.16,expansion,207.08,2484.96,23,0,1
297,202507,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,23,0,1
298,202507,5082.0,5082.0,60984.0,42,121.0,flat,0.0,0.0,23,0,1
299,202507,1496.0,1408.0,17952.0,17,88.0,expansion,88.0,1056.0,23,0,1
300,202507,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,23,0,1
302,202507,368.16,312.0,4417.92,8,46.02,expansion,56.16,673.92,23,0,1
303,202507,365.8,310.0,4389.6,5,73.16,expansion,55.8,669.5999999999999,23,0,1
304,202507,3146.0,3146.0,37752.0,26,121.0,flat,0.0,0.0,23,0,1
305,202507,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,23,0,1
306,202507,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,23,0,1
308,202507,234.0,234.0,2808.0,6,39.0,flat,0.0,0.0,23,0,1
309,202507,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,23,0,1
310,202507,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,23,0,1
311,202507,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,23,0,1
312,202507,1056.0,968.0,12672.0,12,88.0,expansion,88.0,1056.0,23,0,1
313,202507,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,23,0,1
314,202507,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,23,0,1
315,202507,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,23,0,1
316,202507,351.0,351.0,4212.0,9,39.0,flat,0.0,0.0,23,0,1
317,202507,731.6,731.6,8779.2,10,73.16,flat,0.0,0.0,23,0,1
318,202507,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,23,0,1
319,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,23,0,1
320,202507,368.16,322.14,4417.92,8,46.02,expansion,46.02,552.24,23,0,1
321,202507,195.0,195.0,2340.0,5,39.0,flat,0.0,0.0,23,0,1
323,202507,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,23,0,1
327,202507,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,23,0,1
328,202507,276.12,234.0,3313.44,6,46.02,expansion,42.12,505.43999999999994,23,0,1
329,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,23,0,1
330,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
331,202507,390.0,390.0,4680.0,10,39.0,flat,0.0,0.0,23,0,1
332,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,23,0,1
334,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,23,0,1
337,202507,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,23,0,1
338,202507,804.76,731.6,9657.119999999999,11,73.16,expansion,73.16,877.92,23,0,1
339,202507,2904.0,2904.0,34848.0,33,88.0,flat,0.0,0.0,23,0,1
341,202507,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,23,0,1
345,202507,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,23,0,1
346,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,23,0,1
347,202507,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,23,0,1
348,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,23,0,1
351,202507,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,23,0,1
352,202507,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,23,0,1
354,202507,1936.0,1760.0,23232.0,22,88.0,expansion,176.0,2112.0,23,0,1
355,202507,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,23,0,1
356,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,23,0,1
357,202507,365.8,365.8,4389.6,5,73.16,flat,0.0,0.0,23,0,1
358,202507,351.0,351.0,4212.0,9,39.0,flat,0.0,0.0,23,0,1
359,202507,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,23,0,1
362,202507,429.0,429.0,5148.0,11,39.0,flat,0.0,0.0,23,0,1
363,202507,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,23,0,1
364,202507,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,23,0,1
365,202507,351.0,351.0,4212.0,9,39.0,flat,0.0,0.0,23,0,1
367,202507,438.96,372.0,5267.5199999999995,6,73.16,expansion,66.96,803.52,23,0,1
368,202507,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,23,0,1
369,202507,512.12,434.0,6145.4400000000005,7,73.16,expansion,78.12,937.44,23,0,1
370,202507,3872.0,3872.0,46464.0,44,88.0,flat,0.0,0.0,23,0,1
371,202507,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,23,0,1
372,202507,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,23,0,1
373,202507,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,23,0,1
374,202507,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,23,0,1
375,202507,3993.0,3993.0,47916.0,33,121.0,flat,0.0,0.0,23,0,1
376,202507,496.0,558.0,5952.0,8,62.0,contraction,-62.0,-744.0,23,0,1
377,202507,310.0,310.0,3720.0,5,62.0,flat,0.0,0.0,23,0,1
378,202507,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,23,0,1
379,202507,880.0,880.0,10560.0,10,88.0,flat,0.0,0.0,23,0,1
382,202507,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,23,0,1
385,202507,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,23,0,1
386,202507,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,23,0,1
388,202507,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,23,0,1
389,202507,1584.0,1584.0,19008.0,18,88.0,flat,0.0,0.0,23,0,1
390,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,23,0,1
391,202507,234.0,234.0,2808.0,6,39.0,flat,0.0,0.0,23,0,1
392,202507,8712.0,8712.0,104544.0,72,121.0,flat,0.0,0.0,23,0,1
393,202507,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,23,0,1
395,202507,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,23,0,1
396,202507,4224.0,4224.0,50688.0,48,88.0,flat,0.0,0.0,23,0,1
398,202507,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,23,0,1
401,202507,310.0,310.0,3720.0,5,62.0,flat,0.0,0.0,23,0,1
402,202507,390.0,390.0,4680.0,10,39.0,flat,0.0,0.0,23,0,1
403,202507,512.12,434.0,6145.4400000000005,7,73.16,expansion,78.12,937.44,23,0,1
404,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,23,0,1
405,202507,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,23,0,1
406,202507,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,23,0,1
407,202507,390.0,390.0,4680.0,10,39.0,flat,0.0,0.0,23,0,1
411,202507,585.28,496.0,7023.36,8,73.16,expansion,89.28,1071.3600000000001,23,0,1
414,202507,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,23,0,1
415,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
418,202507,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,23,0,1
421,202507,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,23,0,1
422,202507,429.0,390.0,5148.0,11,39.0,expansion,39.0,468.0,23,0,1
423,202507,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,23,0,1
424,202507,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,23,0,1
425,202507,5203.0,5203.0,62436.0,43,121.0,flat,0.0,0.0,23,0,1
426,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
427,202507,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,23,0,1
428,202507,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,23,0,1
431,202507,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,23,0,1
434,202507,1760.0,1760.0,21120.0,20,88.0,flat,0.0,0.0,23,0,1
436,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
437,202507,3509.0,3872.0,42108.0,29,121.0,contraction,-363.0,-4356.0,23,0,1
438,202507,138.06,138.06,1656.72,3,46.02,flat,0.0,0.0,23,0,1
439,202507,230.1,276.12,2761.2,5,46.02,contraction,-46.02,-552.24,23,0,1
442,202507,156.0,156.0,1872.0,4,39.0,flat,0.0,0.0,23,0,1
444,202507,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,23,0,1
445,202507,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,23,0,1
446,202507,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,23,0,1
447,202507,682.0,682.0,8184.0,11,62.0,flat,0.0,0.0,23,0,1
450,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
451,202507,3146.0,3146.0,37752.0,26,121.0,flat,0.0,0.0,23,0,1
452,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
453,202507,2376.0,2200.0,28512.0,27,88.0,expansion,176.0,2112.0,23,0,1
454,202507,248.0,248.0,2976.0,4,62.0,flat,0.0,0.0,23,0,1
455,202507,3344.0,3696.0,40128.0,38,88.0,contraction,-352.0,-4224.0,23,0,1
456,202507,2024.0,2024.0,24288.0,23,88.0,flat,0.0,0.0,23,0,1
458,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,23,0,1
461,202507,806.0,806.0,9672.0,13,62.0,flat,0.0,0.0,22,0,1
462,202507,2640.0,2640.0,31680.0,30,88.0,flat,0.0,0.0,22,0,1
464,202507,4224.0,4224.0,50688.0,48,88.0,flat,0.0,0.0,21,0,1
465,202507,2288.0,2288.0,27456.0,26,88.0,flat,0.0,0.0,21,0,1
466,202507,2024.0,2024.0,24288.0,23,88.0,flat,0.0,0.0,21,0,1
467,202507,0.0,620.0,0.0,0,0.0,churn,-620.0,-7440.0,21,0,0
468,202507,682.0,620.0,8184.0,11,62.0,expansion,62.0,744.0,21,0,1
469,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,20,0,1
473,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,19,0,1
475,202507,2376.0,2376.0,28512.0,27,88.0,flat,0.0,0.0,19,0,1
476,202507,7018.0,5808.0,84216.0,58,121.0,expansion,1210.0,14520.0,19,0,1
477,202507,2112.0,1848.0,25344.0,24,88.0,expansion,264.0,3168.0,19,0,1
478,202507,11737.0,11737.0,140844.0,97,121.0,flat,0.0,0.0,18,0,1
479,202507,6534.0,6534.0,78408.0,54,121.0,flat,0.0,0.0,17,0,1
480,202507,2640.0,2640.0,31680.0,30,88.0,flat,0.0,0.0,17,0,1
481,202507,1170.56,1170.56,14046.72,16,73.16,flat,0.0,0.0,17,0,1
482,202507,5808.0,5808.0,69696.0,48,121.0,flat,0.0,0.0,17,0,1
484,202507,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,17,0,1
485,202507,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,16,0,1
486,202507,2288.0,2288.0,27456.0,26,88.0,flat,0.0,0.0,16,0,1
487,202507,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,16,0,1
488,202507,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,16,0,1
489,202507,951.08,951.08,11412.960000000001,13,73.16,flat,0.0,0.0,16,0,1
490,202507,1848.0,1848.0,22176.0,21,88.0,flat,0.0,0.0,16,0,1
491,202507,1584.0,1584.0,19008.0,18,88.0,flat,0.0,0.0,16,0,1
492,202507,3520.0,3520.0,42240.0,40,88.0,flat,0.0,0.0,16,0,1
493,202507,2464.0,2464.0,29568.0,28,88.0,flat,0.0,0.0,16,0,1
494,202507,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,15,0,1
495,202507,731.6,731.6,8779.2,10,73.16,flat,0.0,0.0,15,0,1
496,202507,1316.88,1316.88,15802.560000000001,18,73.16,flat,0.0,0.0,15,0,1
497,202507,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,15,0,1
498,202507,1056.0,968.0,12672.0,12,88.0,expansion,88.0,1056.0,15,0,1
499,202507,951.08,951.08,11412.960000000001,13,73.16,flat,0.0,0.0,15,0,1
500,202507,2376.0,2376.0,28512.0,27,88.0,flat,0.0,0.0,15,0,1
502,202507,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,14,0,1
503,202507,1320.0,1320.0,15840.0,15,88.0,flat,0.0,0.0,14,0,1
504,202507,368.16,414.18,4417.92,8,46.02,contraction,-46.02,-552.24,14,0,1
505,202507,1760.0,1760.0,21120.0,20,88.0,flat,0.0,0.0,14,0,1
506,202507,951.08,806.0,11412.960000000001,13,73.16,expansion,145.08,1740.96,13,0,1
507,202507,438.96,372.0,5267.5199999999995,6,73.16,expansion,66.96,803.52,13,0,1
508,202507,9196.0,9196.0,110352.0,76,121.0,flat,0.0,0.0,13,0,1
509,202507,3256.0,3256.0,39072.0,37,88.0,flat,0.0,0.0,13,0,1
510,202507,2376.0,2376.0,28512.0,27,88.0,flat,0.0,0.0,13,0,1
511,202507,1116.0,1116.0,13392.0,18,62.0,flat,0.0,0.0,12,0,1
512,202507,0.0,2200.0,0.0,0,0.0,churn,-2200.0,-26400.0,12,0,0
514,202507,2904.0,2904.0,34848.0,33,88.0,flat,0.0,0.0,12,0,1
515,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,12,0,1
516,202507,2024.0,2024.0,24288.0,23,88.0,flat,0.0,0.0,11,0,1
518,202507,868.0,868.0,10416.0,14,62.0,flat,0.0,0.0,11,0,1
519,202507,2112.0,2112.0,25344.0,24,88.0,flat,0.0,0.0,11,0,1
520,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,11,0,1
521,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,11,0,1
522,202507,806.0,806.0,9672.0,13,62.0,flat,0.0,0.0,11,0,1
523,202507,1054.0,1054.0,12648.0,17,62.0,flat,0.0,0.0,11,0,1
524,202507,744.0,744.0,8928.0,12,62.0,flat,0.0,0.0,11,0,1
525,202507,930.0,930.0,11160.0,15,62.0,flat,0.0,0.0,11,0,1
527,202507,2376.0,2376.0,28512.0,27,88.0,flat,0.0,0.0,11,0,1
528,202507,682.0,682.0,8184.0,11,62.0,flat,0.0,0.0,10,0,1
529,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,10,0,1
532,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,10,0,1
533,202507,7128.0,7128.0,85536.0,81,88.0,flat,0.0,0.0,10,0,1
534,202507,2552.0,2552.0,30624.0,29,88.0,flat,0.0,0.0,10,0,1
535,202507,2200.0,2200.0,26400.0,25,88.0,flat,0.0,0.0,10,0,1
536,202507,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,9,0,1
537,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,9,0,1
538,202507,992.0,992.0,11904.0,16,62.0,flat,0.0,0.0,9,0,1
539,202507,3256.0,3256.0,39072.0,37,88.0,flat,0.0,0.0,9,0,1
540,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,9,0,1
541,202507,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,9,0,1
542,202507,2288.0,2288.0,27456.0,26,88.0,flat,0.0,0.0,9,0,1
544,202507,806.0,806.0,9672.0,13,62.0,flat,0.0,0.0,8,0,1
545,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,8,0,1
547,202507,0.0,372.0,0.0,0,0.0,churn,-372.0,-4464.0,8,0,0
548,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,8,0,1
549,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,8,0,1
550,202507,2464.0,2200.0,29568.0,28,88.0,expansion,264.0,3168.0,8,0,1
551,202507,1116.0,1116.0,13392.0,18,62.0,flat,0.0,0.0,7,0,1
552,202507,3520.0,3520.0,42240.0,40,88.0,flat,0.0,0.0,7,0,1
553,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,7,0,1
554,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,7,0,1
555,202507,880.0,880.0,10560.0,10,88.0,flat,0.0,0.0,7,0,1
557,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,7,0,1
558,202507,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,7,0,1
559,202507,2904.0,2541.0,34848.0,24,121.0,expansion,363.0,4356.0,7,0,1
560,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,6,0,1
561,202507,682.0,682.0,8184.0,11,62.0,flat,0.0,0.0,6,0,1
562,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,6,0,1
563,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,6,0,1
565,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,6,0,1
567,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,6,0,1
568,202507,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,6,0,1
569,202507,14278.0,14278.0,171336.0,118,121.0,flat,0.0,0.0,6,0,1
570,202507,4961.0,4961.0,59532.0,41,121.0,flat,0.0,0.0,6,0,1
571,202507,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,6,0,1
572,202507,806.0,806.0,9672.0,13,62.0,flat,0.0,0.0,5,0,1
573,202507,682.0,682.0,8184.0,11,62.0,flat,0.0,0.0,5,0,1
574,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,5,0,1
575,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,5,0,1
577,202507,4136.0,4136.0,49632.0,47,88.0,flat,0.0,0.0,5,0,1
578,202507,3344.0,3344.0,40128.0,38,88.0,flat,0.0,0.0,5,0,1
579,202507,3080.0,2728.0,36960.0,35,88.0,expansion,352.0,4224.0,5,0,1
580,202507,7744.0,7744.0,92928.0,64,121.0,flat,0.0,0.0,5,0,1
581,202507,682.0,806.0,8184.0,11,62.0,contraction,-124.0,-1488.0,4,0,1
582,202507,0.0,496.0,0.0,0,0.0,churn,-496.0,-5952.0,4,0,0
583,202507,372.0,434.0,4464.0,6,62.0,contraction,-62.0,-744.0,4,0,1
584,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,4,0,1
585,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,4,0,1
586,202507,5203.0,5203.0,62436.0,43,121.0,flat,0.0,0.0,4,0,1
587,202507,2552.0,2200.0,30624.0,29,88.0,expansion,352.0,4224.0,4,0,1
589,202507,2728.0,2728.0,32736.0,31,88.0,flat,0.0,0.0,3,0,1
590,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,3,0,1
591,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,3,0,1
592,202507,2728.0,2992.0,32736.0,31,88.0,contraction,-264.0,-3168.0,3,0,1
593,202507,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,3,0,1
594,202507,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,3,0,1
595,202507,0.0,3168.0,0.0,0,0.0,churn,-3168.0,-38016.0,3,0,0
596,202507,744.0,744.0,8928.0,12,62.0,flat,0.0,0.0,3,0,1
597,202507,620.0,620.0,7440.0,10,62.0,flat,0.0,0.0,3,0,1
598,202507,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,3,0,1
599,202507,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,3,0,1
600,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,3,0,1
601,202507,16456.0,16456.0,197472.0,136,121.0,flat,0.0,0.0,3,0,1
602,202507,1848.0,1848.0,22176.0,21,88.0,flat,0.0,0.0,3,0,1
603,202507,2816.0,2816.0,33792.0,32,88.0,flat,0.0,0.0,3,0,1
604,202507,8591.0,8591.0,103092.0,71,121.0,flat,0.0,0.0,3,0,1
605,202507,1760.0,1760.0,21120.0,20,88.0,flat,0.0,0.0,3,0,1
606,202507,2024.0,2024.0,24288.0,23,88.0,flat,0.0,0.0,3,0,1
607,202507,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,3,0,1
608,202507,3520.0,3520.0,42240.0,40,88.0,flat,0.0,0.0,3,0,1
609,202507,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,2,0,1
610,202507,868.0,868.0,10416.0,14,62.0,flat,0.0,0.0,2,0,1
611,202507,744.0,744.0,8928.0,12,62.0,flat,0.0,0.0,2,0,1
612,202507,558.0,496.0,6696.0,9,62.0,expansion,62.0,744.0,2,0,1
613,202507,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,2,0,1
614,202507,868.0,868.0,10416.0,14,62.0,flat,0.0,0.0,2,0,1
615,202507,1760.0,1760.0,21120.0,20,88.0,flat,0.0,0.0,2,0,1
616,202507,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,2,0,1
617,202507,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,2,0,1
618,202507,156.0,156.0,1872.0,4,39.0,flat,0.0,0.0,2,0,1
619,202507,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,2,0,1
620,202507,0.0,496.0,0.0,0,0.0,churn,-496.0,-5952.0,2,0,0
621,202507,2376.0,2376.0,28512.0,27,88.0,flat,0.0,0.0,2,0,1
622,202507,3696.0,3696.0,44352.0,42,88.0,flat,0.0,0.0,2,0,1
623,202507,2640.0,2640.0,31680.0,30,88.0,flat,0.0,0.0,2,0,1
624,202507,1672.0,0.0,20064.0,19,88.0,new,1672.0,20064.0,1,0,1
625,202507,496.0,0.0,5952.0,8,62.0,new,496.0,5952.0,1,0,1
626,202507,2552.0,0.0,30624.0,29,88.0,new,2552.0,30624.0,1,0,1
627,202507,558.0,0.0,6696.0,9,62.0,new,558.0,6696.0,1,0,1
628,202507,312.0,0.0,3744.0,8,39.0,new,312.0,3744.0,1,0,1
629,202507,2376.0,0.0,28512.0,27,88.0,new,2376.0,28512.0,1,0,1
630,202507,4477.0,0.0,53724.0,37,121.0,new,4477.0,53724.0,1,0,1
631,202507,2024.0,0.0,24288.0,23,88.0,new,2024.0,24288.0,1,0,1
632,202507,1936.0,0.0,23232.0,22,88.0,new,1936.0,23232.0,1,0,1
633,202507,1672.0,0.0,20064.0,19,88.0,new,1672.0,20064.0,1,0,1
2,202508,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,24,0,1
3,202508,0.0,230.1,0.0,0,0.0,churn,-230.1,-2761.2,24,0,0
4,202508,460.2,414.18,5522.4,10,46.02,expansion,46.02,552.24,24,0,1
5,202508,234.0,234.0,2808.0,6,39.0,flat,0.0,0.0,24,0,1
8,202508,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,24,0,1
9,202508,682.0,682.0,8184.0,11,62.0,flat,0.0,0.0,24,0,1
10,202508,4719.0,4719.0,56628.0,39,121.0,flat,0.0,0.0,24,0,1
11,202508,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,24,0,1
12,202508,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,24,0,1
14,202508,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,24,0,1
16,202508,731.6,731.6,8779.2,10,73.16,flat,0.0,0.0,24,0,1
17,202508,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,24,0,1
19,202508,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,24,0,1
20,202508,322.14,276.12,3865.68,7,46.02,expansion,46.02,552.24,24,0,1
21,202508,2288.0,2288.0,27456.0,26,88.0,flat,0.0,0.0,24,0,1
22,202508,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,24,0,1
23,202508,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,24,0,1
24,202508,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,24,0,1
27,202508,234.0,234.0,2808.0,6,39.0,flat,0.0,0.0,24,0,1
28,202508,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,24,0,1
29,202508,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,24,0,1
30,202508,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,24,0,1
31,202508,3751.0,3751.0,45012.0,31,121.0,flat,0.0,0.0,24,0,1
32,202508,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,24,0,1
35,202508,1760.0,1936.0,21120.0,20,88.0,contraction,-176.0,-2112.0,24,0,1
37,202508,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,24,0,1
38,202508,2178.0,2420.0,26136.0,18,121.0,contraction,-242.0,-2904.0,24,0,1
39,202508,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,24,0,1
43,202508,468.0,468.0,5616.0,12,39.0,flat,0.0,0.0,24,0,1
45,202508,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,24,0,1
46,202508,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,24,0,1
48,202508,558.0,496.0,6696.0,9,62.0,expansion,62.0,744.0,24,0,1
50,202508,1848.0,1848.0,22176.0,21,88.0,flat,0.0,0.0,24,0,1
51,202508,2464.0,2464.0,29568.0,28,88.0,flat,0.0,0.0,24,0,1
52,202508,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,24,0,1
53,202508,4719.0,4235.0,56628.0,39,121.0,expansion,484.0,5808.0,24,0,1
55,202508,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,24,0,1
56,202508,234.0,234.0,2808.0,6,39.0,flat,0.0,0.0,24,0,1
57,202508,558.0,496.0,6696.0,9,62.0,expansion,62.0,744.0,24,0,1
59,202508,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,24,0,1
61,202508,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,24,0,1
62,202508,234.0,273.0,2808.0,6,39.0,contraction,-39.0,-468.0,24,0,1
63,202508,4235.0,4235.0,50820.0,35,121.0,flat,0.0,0.0,24,0,1
64,202508,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,24,0,1
65,202508,230.1,234.0,2761.2,5,46.02,contraction,-3.9,-46.8,24,0,1
67,202508,1496.0,1408.0,17952.0,17,88.0,expansion,88.0,1056.0,24,0,1
69,202508,434.0,372.0,5208.0,7,62.0,expansion,62.0,744.0,24,0,1
72,202508,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,24,0,1
73,202508,3267.0,3267.0,39204.0,27,121.0,flat,0.0,0.0,24,0,1
74,202508,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,24,0,1
76,202508,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,24,0,1
77,202508,2178.0,1936.0,26136.0,18,121.0,expansion,242.0,2904.0,24,0,1
